scenario,policy,policy_label,request_id,input_tokens,output_tokens,realized_reuse_tokens,effective_uncached_tokens,request_rate_rps,home_arrivals_1s,home_arrivals_5s,rerouted,initial_capacity_pressure,initial_slot_pressure,initial_waiting_reqs,initial_running_reqs,initial_admissible,initial_admissible_candidate_count,initial_total_waiting_reqs,initial_total_running_reqs,initial_max_running_reqs,initial_min_capacity_pressure,initial_max_capacity_pressure,initial_target_capacity_pressure,initial_target_slot_pressure,initial_target_waiting_reqs,initial_target_running_reqs,initial_target_admissible,scheduler_waiting_reqs_at_admission,scheduler_running_reqs_at_admission,scheduler_running_decode_reqs_at_admission,scheduler_inflight_prefill_tokens_at_admission,scheduler_inflight_decode_tokens_at_admission,scheduler_available_token_budget_at_admission,scheduler_prefill_tokens_ahead_at_admission,kv_moved,kv_migration_bytes,kv_bandwidth_gbps,kv_distance_m,router_queue_ms,scheduler_queue_ms,kv_transfer_ms,compute_ms,e2e_ttft_ms,other_communication_ms
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,289,8000.0,581.0,0.0,8000.0,2.660814246157635,0,0,1,1.0542694785334306,0.0703125,0.0,8.0,0,5.0,0.0,65.0,8.0,0.4635243394658353,1.0577253915956175,1.0538374894006572,0.0703125,0.0,8.0,0,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,9526.395888,26.005592,0.0,1045.309317,10597.407029,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,292,8000.0,610.0,0.0,8000.0,2.660814246157635,1,2,1,1.04778964154183,0.0703125,0.0,8.0,0,5.0,0.0,63.0,8.0,0.3481832410153432,1.058157380728391,1.0542694785334306,0.0703125,0.0,8.0,0,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,10322.613175,25.923448,0.0,1037.954734,11390.603513,4.112155999999686
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,294,8000.0,537.0,0.0,8000.0,2.660814246157635,0,3,1,1.0467096687098965,0.0703125,0.0,8.0,0,6.0,0.0,62.0,8.0,0.2308981914673709,1.0570774078964575,1.0531895057014973,0.0703125,0.0,8.0,0,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,12809.070304,25.920568,0.0,1041.174924,13877.151062,0.9852660000001379
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,1,8000.0,518.0,0.0,8000.0,2.660814246157635,0,0,0,0.1151251038841054,0.0078125,0.0,0.0,1,10.0,0.0,1.0,1.0,0.1151251038841054,0.2337061208303978,0.1151251038841054,0.0078125,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0,0.0,0.0,0.0,0.0,1.748542,0.0,936.703457,938.451999,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,11,8000.0,573.0,0.0,8000.0,2.660814246157635,0,1,0,0.2308981914673709,0.015625,0.0,1.0,1,10.0,0.0,11.0,3.0,0.1157730875832654,0.4669802525280223,0.3522871377766903,0.0234375,0.0,2.0,1,0.0,1.0,1.0,0.0,1.0,2047.0,0.0,0,0.0,0.0,0.0,0.0,13.004385,0.0,966.570396,979.574781,1.1368683772161603e-13
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,30,8000.0,584.0,0.0,8000.0,2.660814246157635,0,0,0,0.2317621697329176,0.015625,0.0,1.0,1,10.0,0.0,29.0,6.0,0.1159890821496521,0.8179714229063925,0.4680602253599558,0.03125,0.0,3.0,1,0.0,1.0,1.0,0.0,1.0,2047.0,0.0,0,0.0,0.0,0.0,0.0,13.310896,0.0,985.480609,998.791505,1.1368683772161603e-13
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,31,8000.0,743.0,0.0,8000.0,2.660814246157635,1,1,0,0.3499111975464367,0.0234375,0.0,2.0,1,10.0,0.0,30.0,6.0,0.118149027813519,0.8201313685702594,0.7030623135886738,0.046875,0.0,5.0,1,0.0,2.0,1.0,2047.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,496.065768,0.0,1231.242425,1727.308193,2.2737367544323206e-13
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,48,8000.0,589.0,0.0,8000.0,2.660814246157635,0,0,0,0.3501271921128234,0.0234375,0.0,2.0,1,9.0,1.0,41.0,8.0,0.1159890821496521,1.0531895057014973,0.8192673903047126,0.0546875,0.0,6.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,11.493985,0.0,977.281809,988.775794,1.1368683772161603e-13
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,59,8000.0,530.0,0.0,8000.0,2.660814246157635,1,3,0,0.7017663461903536,0.046875,0.0,5.0,1,9.0,0.0,43.0,8.0,0.1153410984504921,1.04778964154183,1.04778964154183,0.0703125,0.0,8.0,0,0.0,5.0,4.0,2044.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,553.169687,0.0,1264.785055,1817.954742,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,56,8000.0,721.0,0.0,8000.0,2.660814246157635,0,1,0,0.4680602253599558,0.03125,0.0,3.0,1,9.0,0.0,45.0,8.0,0.1179330332471323,1.0503815763384703,0.9391443746493252,0.0625,0.0,7.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,0.0,0.0,0.0,0.0,20.100485,0.0,986.707607,1006.808092,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,58,8000.0,761.0,0.0,8000.0,2.660814246157635,0,2,0,0.5864252477398616,0.0390625,0.0,4.0,1,9.0,0.0,42.0,8.0,0.1183650223799057,1.0508135654712436,1.0508135654712436,0.0703125,0.0,8.0,0,0.0,4.0,4.0,0.0,4.0,2044.0,0.0,0,0.0,0.0,0.0,0.0,6.503803,0.0,1008.801191,1015.304994,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,83,8000.0,587.0,0.0,8000.0,2.660814246157635,0,0,0,0.7017663461903536,0.046875,0.0,5.0,1,9.0,0.0,48.0,8.0,0.3473192627497964,1.0451977067451896,0.5838333129432213,0.0390625,0.0,4.0,1,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,22.330817,0.0,1014.58418,1036.914997,1.1368683772161603e-13
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,97,8000.0,513.0,0.0,8000.0,2.660814246157635,0,1,0,0.7004703787920336,0.046875,0.0,5.0,1,8.0,1.0,50.0,8.0,0.4624443666339018,1.0527575165687235,0.5868572368726349,0.03125,1.0,3.0,1,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,14.140503,0.0,1031.627373,1045.767876,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,86,8000.0,707.0,0.0,8000.0,2.660814246157635,0,1,0,0.7013343570575803,0.046875,0.0,5.0,1,8.0,0.0,46.0,8.0,0.3490472192808899,1.055349451365364,0.7041422864206073,0.046875,0.0,5.0,1,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,9.78541,0.0,1033.749171,1043.534581,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,107,8000.0,633.0,0.0,8000.0,2.660814246157635,0,1,0,0.7017663461903536,0.046875,0.0,5.0,1,9.0,0.0,48.0,8.0,0.3509911703783702,1.058157380728391,0.5834013238104478,0.0390625,0.0,4.0,1,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,1.563043,0.0,1032.424187,1033.98723,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,149,8000.0,526.0,0.0,8000.0,2.660814246157635,1,1,0,0.4654682905633155,0.03125,0.0,3.0,1,7.0,0.0,61.0,8.0,0.4654682905633155,1.054701467666204,1.054701467666204,0.0703125,0.0,8.0,0,0.0,3.0,2.0,1862.0,2.0,184.0,0.0,0,0.0,0.0,0.0,0.0,230.673926,0.0,996.647839,1227.321765,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,145,8000.0,545.0,0.0,8000.0,2.660814246157635,0,0,0,0.3503431866792101,0.0234375,0.0,2.0,1,7.0,0.0,59.0,8.0,0.3503431866792101,1.0551334567989774,1.0551334567989774,0.0703125,0.0,8.0,0,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,0.616838,0.0,985.48126,986.098098,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,136,8000.0,745.0,0.0,8000.0,2.660814246157635,0,0,1,1.0577253915956175,0.0703125,0.0,8.0,0,7.0,1.0,56.0,8.0,0.352503132343077,1.0577253915956175,0.352503132343077,0.0234375,0.0,2.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,0.0,0.0,0.0,0.0,11.320748,0.0,991.588664,1009.104047,6.194635000000062
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,154,8000.0,739.0,0.0,8000.0,2.660814246157635,0,2,0,0.5836173183768346,0.0390625,0.0,4.0,1,8.0,0.0,58.0,8.0,0.3553110617061039,1.0601013318258712,1.0601013318258712,0.0703125,0.0,8.0,0,0.0,4.0,4.0,0.0,4.0,2044.0,0.0,0,0.0,0.0,0.0,0.0,5.968252,0.0,1016.402747,1022.370999,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,170,8000.0,544.0,0.0,8000.0,2.660814246157635,0,0,0,0.5823213509785145,0.0390625,0.0,4.0,1,7.0,0.0,59.0,8.0,0.3522871377766903,1.0544854730998174,1.0544854730998174,0.0703125,0.0,8.0,0,0.0,4.0,4.0,0.0,4.0,2044.0,0.0,0,0.0,0.0,0.0,0.0,5.440444,0.0,1017.808189,1023.248633,1.1368683772161603e-13
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,185,8000.0,575.0,0.0,8000.0,2.660814246157635,0,2,1,1.04908560894015,0.0703125,0.0,8.0,0,5.0,0.0,65.0,8.0,0.4682762199263425,1.0536214948342706,0.9333125213568846,0.0625,0.0,7.0,1,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,0.0,25.384794,0.0,1044.618001,1081.208902,11.206106999999975
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,175,8000.0,663.0,0.0,8000.0,2.660814246157635,0,1,0,0.6993904059601,0.046875,0.0,5.0,1,8.0,0.0,61.0,8.0,0.3540150943077838,1.056213429630911,0.8205633577030328,0.0546875,0.0,6.0,1,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,15.559223,0.0,1038.396985,1053.956208,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,178,8000.0,739.0,0.0,8000.0,2.660814246157635,0,1,1,1.0572934024628442,0.0703125,0.0,8.0,0,7.0,1.0,63.0,8.0,0.3550950671397173,1.0572934024628442,0.8175394337736192,0.0546875,0.0,6.0,1,0.0,6.0,5.0,2043.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,644.021638,0.0,1293.923957,1939.216747,1.2711519999998018
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,208,8000.0,593.0,0.0,8000.0,2.660814246157635,0,2,0,0.8188354011719393,0.0546875,0.0,6.0,1,5.0,0.0,66.0,8.0,0.5883691988373417,1.0559974350645245,1.0538374894006572,0.0703125,0.0,8.0,0,0.0,6.0,6.0,0.0,6.0,2042.0,0.0,0,0.0,0.0,0.0,0.0,20.590483,0.0,1040.379515,1060.969998,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,242,8000.0,546.0,0.0,8000.0,2.660814246157635,1,2,0,0.8188354011719393,0.0546875,0.0,6.0,1,6.0,1.0,56.0,8.0,0.3512071649447568,1.053405500267884,1.0529735111351106,0.0703125,0.0,8.0,0,0.0,6.0,5.0,2043.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,593.834777,0.0,1300.095488,1893.930265,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,240,8000.0,580.0,0.0,8000.0,2.660814246157635,0,1,0,0.7032783081550604,0.046875,0.0,5.0,1,6.0,1.0,55.0,8.0,0.3516391540775302,1.0538374894006572,1.053405500267884,0.0703125,0.0,8.0,0,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,6.761356,0.0,1046.516511,1053.277867,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,228,8000.0,682.0,0.0,8000.0,2.660814246157635,0,0,0,0.7030623135886738,0.046875,0.0,5.0,1,6.0,0.0,56.0,8.0,0.4684922144927291,1.0555654459317507,1.054701467666204,0.0703125,0.0,8.0,0,0.0,5.0,5.0,0.0,5.0,2043.0,0.0,0,0.0,0.0,0.0,0.0,16.317359,0.0,1036.583395,1052.900754,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,225,8000.0,772.0,0.0,8000.0,2.660814246157635,0,0,1,1.0568614133300709,0.0703125,0.0,8.0,0,6.0,0.0,57.0,8.0,0.4697881818910493,1.0568614133300709,0.5857772640407015,0.0390625,0.0,4.0,1,0.0,4.0,4.0,0.0,4.0,2044.0,0.0,0,0.0,0.0,0.0,0.0,11.207499,0.0,1008.122591,1026.204081,6.873991000000046
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,266,8000.0,542.0,0.0,8000.0,2.660814246157635,0,0,1,1.0531895057014973,0.0703125,0.0,8.0,0,6.0,0.0,58.0,8.0,0.3512071649447568,1.0577253915956175,0.9350404778879782,0.0625,0.0,7.0,1,0.0,7.0,6.0,2042.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,446.071187,0.0,1305.195635,1753.992436,2.7256139999999505
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,252,8000.0,796.0,0.0,8000.0,2.660814246157635,0,1,1,1.0570774078964575,0.0703125,0.0,8.0,0,6.0,0.0,57.0,8.0,0.3529351214758504,1.0592373535603246,0.8205633577030328,0.0546875,0.0,6.0,1,0.0,6.0,6.0,0.0,6.0,2042.0,0.0,0,0.0,0.0,0.0,0.0,14.382144,0.0,1026.027604,1041.738609,1.3288609999999608
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,263,8000.0,673.0,0.0,8000.0,2.660814246157635,0,0,0,0.819699379437486,0.0546875,0.0,6.0,1,6.0,0.0,57.0,8.0,0.235650071927878,1.059669342693098,1.0568614133300709,0.0703125,0.0,8.0,0,0.0,6.0,6.0,0.0,6.0,2042.0,0.0,0,0.0,0.0,0.0,0.0,1.762695,0.0,1050.078833,1051.841528,0.0
input8000_rate2p5_reuse00_seed1,NEAREST_MIGRATE_KV,C,284,8000.0,519.0,0.0,8000.0,2.660814246157635,0,0,0,0.9339605050560448,0.0625,0.0,7.0,1,6.0,0.0,63.0,8.0,0.4656842851297022,1.057509397029231,1.0529735111351106,0.0703125,0.0,8.0,0,0.0,7.0,7.0,0.0,7.0,2041.0,0.0,0,0.0,0.0,0.0,0.0,21.401858,0.0,1050.34917,1071.751028,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,7,8000.0,770.0,4000.0,4000.0,2.660814246157635,1,1,0,0.2371620338925849,0.015625,0.0,1.0,1,10.0,0.0,7.0,2.0,0.1185810169462924,0.3542310888741705,0.1185810169462924,0.0078125,0.0,0.0,1,0.0,1.0,0.0,1952.0,0.0,96.0,0.0,0,524288000.0,0.0,0.0,0.0,159.264103,0.0,516.688223,675.952326,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,5,8000.0,774.0,4000.0,4000.0,2.660814246157635,0,0,0,0.1185810169462924,0.0078125,0.0,0.0,1,10.0,0.0,5.0,1.0,0.1185810169462924,0.2371620338925849,0.2371620338925849,0.015625,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0,524288000.0,0.0,0.0,0.0,0.006882,0.0,503.866806,503.873688,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,39,8000.0,541.0,4000.0,4000.0,2.660814246157635,0,1,0,0.4697881818910493,0.03125,0.0,3.0,1,10.0,0.0,35.0,7.0,0.1153410984504921,0.9339605050560448,0.4684922144927291,0.03125,0.0,3.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,524288000.0,0.0,0.0,0.0,12.258403,0.0,528.554537,540.81294,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,35,8000.0,684.0,4000.0,4000.0,2.660814246157635,0,0,0,0.3544470834405572,0.0234375,0.0,2.0,1,10.0,0.0,34.0,6.0,0.1172850495479723,0.8192673903047126,0.5859932586070882,0.0390625,0.0,4.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,524288000.0,0.0,0.0,0.0,2.193052,0.0,524.673272,526.866324,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,71,8000.0,551.0,4000.0,4000.0,2.660814246157635,0,0,0,0.1155570930168787,0.0078125,0.0,0.0,1,10.0,0.0,37.0,7.0,0.1155570930168787,0.9296406137283107,0.4656842851297022,0.03125,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0,524288000.0,0.0,0.0,0.0,0.022246,0.0,503.866806,503.889052,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,74,8000.0,565.0,4000.0,4000.0,2.660814246157635,0,1,0,0.2313301806001442,0.015625,0.0,1.0,1,10.0,0.0,40.0,7.0,0.2313301806001442,0.9298566082946976,0.5836173183768346,0.0390625,0.0,4.0,1,0.0,1.0,1.0,0.0,1.0,2047.0,0.0,0,524288000.0,0.0,0.0,0.0,16.516332,0.0,516.717567,533.233899,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,105,8000.0,577.0,4000.0,4000.0,2.660814246157635,1,1,0,0.3488312247145033,0.0234375,0.0,2.0,1,10.0,0.0,39.0,6.0,0.3464552844842496,0.8205633577030328,0.705006264686154,0.046875,0.0,5.0,1,0.0,2.0,1.0,2047.0,1.0,0.0,0.0,0,524288000.0,0.0,0.0,0.0,32.044334,0.0,817.758589,849.802923,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,109,8000.0,588.0,4000.0,4000.0,2.660814246157635,0,2,0,0.3490472192808899,0.0234375,0.0,2.0,1,10.0,0.0,42.0,6.0,0.3490472192808899,0.8205633577030328,0.705006264686154,0.046875,0.0,5.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,524288000.0,0.0,0.0,0.0,9.299104,0.0,530.222246,539.52135,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,104,8000.0,666.0,4000.0,4000.0,2.660814246157635,0,0,0,0.2328421425648511,0.015625,0.0,1.0,1,10.0,0.0,39.0,7.0,0.2328421425648511,0.9369844289854584,0.9369844289854584,0.0625,0.0,7.0,1,0.0,1.0,1.0,0.0,1.0,2047.0,0.0,0,524288000.0,0.0,0.0,0.0,1.068577,0.0,558.173757,559.242334,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,114,8000.0,635.0,4000.0,4000.0,2.660814246157635,1,3,0,0.4656842851297022,0.03125,0.0,3.0,1,10.0,0.0,46.0,7.0,0.4622283720675151,0.940656336614032,0.8242352653316065,0.0546875,0.0,6.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,524288000.0,0.0,0.0,0.0,0.470551,0.0,531.38824,531.858791,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,144,8000.0,582.0,4000.0,4000.0,2.660814246157635,0,0,0,0.4656842851297022,0.03125,0.0,3.0,1,9.0,0.0,46.0,8.0,0.1159890821496521,1.0568614133300709,1.0568614133300709,0.0703125,0.0,8.0,0,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,524288000.0,0.0,0.0,0.0,6.251195,0.0,568.10775,574.358945,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,155,8000.0,656.0,4000.0,4000.0,2.660814246157635,0,2,0,0.3514231595111435,0.0234375,0.0,2.0,1,9.0,0.0,44.0,8.0,0.3514231595111435,1.0577253915956175,1.0577253915956175,0.0703125,0.0,8.0,0,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,524288000.0,0.0,0.0,0.0,15.442794,0.0,529.650714,545.093508,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,146,8000.0,770.0,4000.0,4000.0,2.660814246157635,1,1,0,0.5842653020759947,0.0390625,0.0,4.0,1,9.0,0.0,48.0,8.0,0.2341381099631712,1.0594533481267112,1.0594533481267112,0.0703125,0.0,8.0,0,0.0,4.0,3.0,2045.0,3.0,0.0,0.0,0,524288000.0,0.0,0.0,0.0,65.68865,0.0,837.259034,902.947684,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,171,8000.0,516.0,4000.0,4000.0,2.660814246157635,1,1,0,0.5849132857751547,0.0390625,0.0,4.0,1,8.0,0.0,47.0,8.0,0.3492632138472766,1.054701467666204,0.9318005593921778,0.0625,0.0,7.0,1,0.0,4.0,4.0,0.0,4.0,2044.0,0.0,0,524288000.0,0.0,0.0,0.0,9.626501,0.0,570.099283,579.725784,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,169,8000.0,767.0,4000.0,4000.0,2.660814246157635,0,1,0,0.4697881818910493,0.03125,0.0,3.0,1,8.0,0.0,47.0,8.0,0.352503132343077,1.0579413861620044,1.0579413861620044,0.0703125,0.0,8.0,0,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,524288000.0,0.0,0.0,0.0,19.896115,0.0,534.435623,554.331738,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,173,8000.0,768.0,4000.0,4000.0,2.660814246157635,2,2,0,0.7032783081550604,0.046875,0.0,5.0,1,8.0,0.0,47.0,8.0,0.2365140501934248,1.0579413861620044,1.0579413861620044,0.0703125,0.0,8.0,0,0.0,5.0,4.0,2044.0,4.0,0.0,0.0,0,524288000.0,0.0,0.0,0.0,106.21387,0.0,840.289669,946.503539,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,215,8000.0,770.0,4000.0,4000.0,2.660814246157635,0,0,0,0.3553110617061039,0.0234375,0.0,2.0,1,8.0,0.0,52.0,8.0,0.3553110617061039,1.053405500267884,1.053405500267884,0.0703125,0.0,8.0,0,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,524288000.0,0.0,0.0,0.0,9.77778,0.0,530.023953,539.801733,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,238,8000.0,592.0,4000.0,4000.0,2.660814246157635,0,0,0,0.2345700990959446,0.015625,0.0,1.0,1,6.0,0.0,51.0,8.0,0.2345700990959446,1.054701467666204,1.0527575165687235,0.0703125,0.0,8.0,0,0.0,1.0,1.0,0.0,1.0,2047.0,0.0,0,524288000.0,0.0,0.0,0.0,16.240201,0.0,560.939678,577.179879,1.1368683772161603e-13
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,239,8000.0,769.0,4000.0,4000.0,2.660814246157635,1,1,0,0.3531511160422371,0.0234375,0.0,2.0,1,6.0,0.0,52.0,8.0,0.3531511160422371,1.0572934024628442,0.702198335323127,0.046875,0.0,5.0,1,0.0,2.0,1.0,2047.0,1.0,0.0,0.0,0,524288000.0,0.0,0.0,0.0,252.264338,0.0,825.710766,1077.975104,1.1368683772161603e-13
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,253,8000.0,767.0,4000.0,4000.0,2.660814246157635,0,2,0,0.4715161384221428,0.03125,0.0,3.0,1,8.0,0.0,52.0,8.0,0.2367300447598115,1.054701467666204,0.8153794881097522,0.0546875,0.0,6.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,524288000.0,0.0,0.0,0.0,20.038342,0.0,535.944198,555.98254,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,270,8000.0,606.0,4000.0,4000.0,2.660814246157635,0,0,0,0.4691401981918892,0.03125,0.0,3.0,1,9.0,0.0,48.0,8.0,0.3531511160422371,1.0542694785334306,0.928776635462764,0.0625,0.0,7.0,1,0.0,3.0,3.0,0.0,3.0,2045.0,0.0,0,524288000.0,0.0,0.0,0.0,10.974849,0.0,538.8944,549.869249,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,272,8000.0,591.0,4000.0,4000.0,2.660814246157635,0,1,0,0.5851292803415414,0.0390625,0.0,4.0,1,9.0,0.0,48.0,8.0,0.4674122416607957,1.054053483967044,0.8130035478794987,0.0546875,0.0,6.0,1,0.0,4.0,4.0,0.0,4.0,2044.0,0.0,0,524288000.0,0.0,0.0,0.0,11.393444,0.0,539.157007,550.550451,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,275,8000.0,592.0,4000.0,4000.0,2.660814246157635,1,2,0,0.7011183624911936,0.046875,0.0,5.0,1,9.0,0.0,50.0,8.0,0.4695721873246626,1.054053483967044,0.6946385254995929,0.046875,0.0,5.0,1,0.0,5.0,4.0,1956.0,4.0,88.0,0.0,0,524288000.0,0.0,0.0,0.0,212.637792,0.0,542.866648,755.50444,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,296,8000.0,598.0,4000.0,4000.0,2.660814246157635,0,0,0,0.5827533401112879,0.0390625,0.0,4.0,1,9.0,0.0,45.0,8.0,0.1162050767160388,1.058157380728391,0.4667642579616357,0.03125,0.0,3.0,1,0.0,4.0,4.0,0.0,4.0,2044.0,0.0,0,524288000.0,0.0,0.0,0.0,13.904305,0.0,540.422481,554.326786,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,14,8000.0,530.0,4000.0,4000.0,2.660814246157635,0,0,0,0.1153410984504921,0.0078125,0.0,0.0,1,10.0,0.0,14.0,3.0,0.1153410984504921,0.4665482633952489,0.352503132343077,0.0234375,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0,524288000.0,0.0,0.0,0.0,0.032465,0.0,503.866806,503.899271,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,18,8000.0,583.0,4000.0,4000.0,2.660814246157635,1,1,0,0.2313301806001442,0.015625,0.0,1.0,1,10.0,1.0,17.0,4.0,0.1159890821496521,0.584697291208768,0.3531511160422371,0.0234375,0.0,2.0,1,0.0,1.0,0.0,1952.0,0.0,96.0,0.0,0,524288000.0,0.0,0.0,0.0,147.04365,0.0,516.688223,663.731873,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,33,8000.0,523.0,4000.0,4000.0,2.660814246157635,0,0,0,0.3464552844842496,0.0234375,0.0,2.0,1,10.0,0.0,32.0,6.0,0.1151251038841054,0.8171074446408457,0.3522871377766903,0.0234375,0.0,2.0,1,0.0,2.0,2.0,0.0,2.0,2046.0,0.0,0,524288000.0,0.0,0.0,0.0,0.463122,0.0,523.978392,524.441514,0.0
input8000_rate2p5_reuse50_seed1,NEAREST_KV,A,50,8000.0,536.0,4000.0,4000.0,2.660814246157635,1,2,0,0.4652522959969288,0.03125,0.0,3.0,1,10.0,0.0,37.0,7.0,0.1153410984504921,0.9369844289854584,0.3479672464489565,0.0234375,0.0,2.0,1,0.0,3.0,2.0,1954.0,2.0,92.0,0.0,0,524288000.0,0.0,0.0,0.0,205.832168,0.0,527.083401,732.915569,0.0
