pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
32,n<=32,sr<=40%,kvB<=1k,kp=0,0.2146,2
32,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0812,2
32,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.042,2
32,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.029,2
32,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0978,2
32,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0082,2
32,n<=32,sr<=40%,kvB<=4k,kp=0,0.1192,2
32,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.1362,2
32,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1319,2
32,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.1017,2
32,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1429,2
32,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0554,2
32,n<=32,sr<=5%,kvB<=16k,kp=0,0.1498,2
32,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0043,2
32,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0499,2
32,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.006,2
32,n<=32,sr<=5%,kvB<=1k,kp<=512,0.06,2
32,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0014,2
32,n<=32,sr<=5%,kvB<=1k,kp=0,0.1397,2
32,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.11,2
32,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.067,2
32,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0256,2
32,n<=32,sr<=5%,kvB<=4k,kp<=512,0.1298,2
32,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0296,2
32,n<=32,sr<=5%,kvB<=4k,kp=0,0.1534,2
32,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.9501,2
32,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.9418,2
32,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.7516,2
32,n<=32,sr<=70%,kvB<=16k,kp<=512,0.8495,2
32,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.823,2
32,n<=32,sr<=70%,kvB<=16k,kp=0,0.8614,2
32,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0007,2
32,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0357,2
32,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.0772,2
32,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0656,2
32,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.0107,2
32,n<=32,sr<=70%,kvB<=1k,kp=0,0.2009,2
32,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0739,2
32,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0189,2
32,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.0643,2
32,n<=32,sr<=70%,kvB<=4k,kp<=512,0.1137,2
32,n<=32,sr<=70%,kvB<=4k,kp<=8k,-0.0326,2
32,n<=32,sr<=70%,kvB<=4k,kp=0,0.1571,2
32,n<=32,sr>70%,kvB<=16k,kp<=1k,2.9518,4
32,n<=32,sr>70%,kvB<=16k,kp<=2k,2.9146,4
32,n<=32,sr>70%,kvB<=16k,kp<=4k,2.5363,4
32,n<=32,sr>70%,kvB<=16k,kp<=512,2.8757,4
32,n<=32,sr>70%,kvB<=16k,kp<=8k,2.3145,4
32,n<=32,sr>70%,kvB<=16k,kp=0,2.8286,4
32,n<=32,sr>70%,kvB<=1k,kp<=1k,0.1735,4
32,n<=32,sr>70%,kvB<=1k,kp<=2k,0.1591,4
32,n<=32,sr>70%,kvB<=1k,kp<=4k,0.3451,4
32,n<=32,sr>70%,kvB<=1k,kp<=512,0.2591,4
32,n<=32,sr>70%,kvB<=1k,kp<=8k,0.1793,4
32,n<=32,sr>70%,kvB<=1k,kp=0,0.5279,4
32,n<=32,sr>70%,kvB<=4k,kp<=1k,0.2944,4
32,n<=32,sr>70%,kvB<=4k,kp<=2k,0.1111,4
32,n<=32,sr>70%,kvB<=4k,kp<=4k,-0.0782,4
32,n<=32,sr>70%,kvB<=4k,kp<=512,0.3899,4
32,n<=32,sr>70%,kvB<=4k,kp<=8k,-0.2022,4
32,n<=32,sr>70%,kvB<=4k,kp=0,0.4756,4
32,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.8295,2
32,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.6087,2
32,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.3846,2
32,n<=4,sr<=40%,kvB<=16k,kp<=512,0.9037,2
32,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.2374,2
32,n<=4,sr<=40%,kvB<=16k,kp=0,0.9751,2
32,n<=4,sr<=40%,kvB<=1k,kp<=1k,-0.1754,2
32,n<=4,sr<=40%,kvB<=1k,kp<=2k,-0.2007,2
32,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.1896,2
32,n<=4,sr<=40%,kvB<=1k,kp<=512,0.3011,2
32,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.2062,2
32,n<=4,sr<=40%,kvB<=1k,kp=0,0.6409,2
32,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.3697,2
32,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.245,2
32,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.3346,2
32,n<=4,sr<=40%,kvB<=4k,kp<=512,0.5127,2
32,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.3272,2
32,n<=4,sr<=40%,kvB<=4k,kp=0,0.9067,2
32,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.7491,2
32,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.4073,2
32,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.0126,2
32,n<=4,sr<=70%,kvB<=16k,kp<=512,0.8665,2
32,n<=4,sr<=70%,kvB<=16k,kp<=8k,-0.0599,2
32,n<=4,sr<=70%,kvB<=16k,kp=0,0.9673,2
32,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.8443,2
32,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.8545,2
32,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.8018,2
32,n<=4,sr<=70%,kvB<=1k,kp<=512,0.0286,2
32,n<=4,sr<=70%,kvB<=1k,kp<=8k,-0.8427,2
32,n<=4,sr<=70%,kvB<=1k,kp=0,0.4194,2
32,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.0035,2
32,n<=4,sr<=70%,kvB<=4k,kp<=2k,-0.0521,2
32,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.983,2
32,n<=4,sr<=70%,kvB<=4k,kp<=512,0.2355,2
32,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.9873,2
32,n<=4,sr<=70%,kvB<=4k,kp=0,0.8654,2
32,n<=4,sr>70%,kvB<=16k,kp<=1k,0.5364,2
32,n<=4,sr>70%,kvB<=16k,kp<=2k,-0.1887,2
32,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.9763,2
32,n<=4,sr>70%,kvB<=16k,kp<=512,0.7485,2
32,n<=4,sr>70%,kvB<=16k,kp<=8k,-0.3431,2
32,n<=4,sr>70%,kvB<=16k,kp=0,0.9526,2
32,n<=4,sr>70%,kvB<=1k,kp<=1k,0.7079,2
32,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.2617,2
32,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.3055,2
32,n<=4,sr>70%,kvB<=1k,kp<=512,0.0117,2
32,n<=4,sr>70%,kvB<=1k,kp<=8k,-0.3844,2
32,n<=4,sr>70%,kvB<=1k,kp=0,0.0076,2
32,n<=4,sr>70%,kvB<=4k,kp<=1k,-1.1361,2
32,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.2561,2
32,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.3477,2
32,n<=4,sr>70%,kvB<=4k,kp<=512,-0.5634,2
32,n<=4,sr>70%,kvB<=4k,kp<=8k,-1.4538,2
32,n<=4,sr>70%,kvB<=4k,kp=0,0.7475,2
32,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.2122,4
32,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.189,4
32,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1309,4
32,n<=64,sr<=15%,kvB<=16k,kp<=512,0.2273,4
32,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.0878,4
32,n<=64,sr<=15%,kvB<=16k,kp=0,0.2291,4
32,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0514,4
32,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0658,4
32,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.0643,4
32,n<=64,sr<=15%,kvB<=1k,kp<=512,0.0823,4
32,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.076,4
32,n<=64,sr<=15%,kvB<=1k,kp=0,0.1011,4
32,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.0465,4
32,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0345,4
32,n<=64,sr<=15%,kvB<=4k,kp<=4k,-0.0044,4
32,n<=64,sr<=15%,kvB<=4k,kp<=512,0.0531,4
32,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.004,4
32,n<=64,sr<=15%,kvB<=4k,kp=0,0.0617,4
32,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.4453,2
32,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.3562,2
32,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.2532,2
32,n<=64,sr<=40%,kvB<=16k,kp<=512,0.5341,2
32,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.2766,2
32,n<=64,sr<=40%,kvB<=16k,kp=0,0.3778,2
32,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.0802,2
32,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.08,2
32,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.0769,2
32,n<=64,sr<=40%,kvB<=1k,kp<=512,0.0882,2
32,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0996,2
32,n<=64,sr<=40%,kvB<=1k,kp=0,0.117,2
32,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0133,2
32,n<=64,sr<=40%,kvB<=4k,kp<=2k,-0.0099,2
32,n<=64,sr<=40%,kvB<=4k,kp<=4k,-0.0504,2
32,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0225,2
32,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.0747,2
32,n<=64,sr<=40%,kvB<=4k,kp=0,0.0336,2
32,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1153,6
32,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.1053,6
32,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0648,6
32,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1187,6
32,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0397,6
32,n<=64,sr<=5%,kvB<=16k,kp=0,0.097,6
32,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0116,6
32,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0188,6
32,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0148,6
32,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0445,6
32,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0245,6
32,n<=64,sr<=5%,kvB<=1k,kp=0,0.0598,6
32,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.0529,6
32,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0412,6
32,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0075,6
32,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0582,6
32,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0138,6
32,n<=64,sr<=5%,kvB<=4k,kp=0,0.0649,6
32,n<=64,sr<=70%,kvB<=16k,kp<=1k,1.3269,2
32,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.9627,2
32,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.5964,2
32,n<=64,sr<=70%,kvB<=16k,kp<=512,0.8252,2
32,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.456,2
32,n<=64,sr<=70%,kvB<=16k,kp=0,0.7662,2
32,n<=64,sr<=70%,kvB<=1k,kp<=1k,-0.0206,2
32,n<=64,sr<=70%,kvB<=1k,kp<=2k,-0.0524,2
32,n<=64,sr<=70%,kvB<=1k,kp<=4k,-0.0216,2
32,n<=64,sr<=70%,kvB<=1k,kp<=512,-0.002,2
32,n<=64,sr<=70%,kvB<=1k,kp<=8k,-0.0199,2
32,n<=64,sr<=70%,kvB<=1k,kp=0,0.0448,2
32,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.252,2
32,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.146,2
32,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.0827,2
32,n<=64,sr<=70%,kvB<=4k,kp<=512,0.2794,2
32,n<=64,sr<=70%,kvB<=4k,kp<=8k,-0.0281,2
32,n<=64,sr<=70%,kvB<=4k,kp=0,0.295,2
32,n<=64,sr>70%,kvB<=16k,kp<=1k,2.0038,4
32,n<=64,sr>70%,kvB<=16k,kp<=2k,3.0863,4
32,n<=64,sr>70%,kvB<=16k,kp<=4k,1.1356,4
32,n<=64,sr>70%,kvB<=16k,kp<=512,1.5999,4
32,n<=64,sr>70%,kvB<=16k,kp<=8k,0.9919,4
32,n<=64,sr>70%,kvB<=16k,kp=0,2.3836,4
32,n<=64,sr>70%,kvB<=1k,kp<=1k,0.0789,4
32,n<=64,sr>70%,kvB<=1k,kp<=2k,0.133,4
32,n<=64,sr>70%,kvB<=1k,kp<=4k,0.0988,4
32,n<=64,sr>70%,kvB<=1k,kp<=512,0.1218,4
32,n<=64,sr>70%,kvB<=1k,kp<=8k,0.1204,4
32,n<=64,sr>70%,kvB<=1k,kp=0,0.2389,4
32,n<=64,sr>70%,kvB<=4k,kp<=1k,1.3458,4
32,n<=64,sr>70%,kvB<=4k,kp<=2k,1.1956,4
32,n<=64,sr>70%,kvB<=4k,kp<=4k,0.7265,4
32,n<=64,sr>70%,kvB<=4k,kp<=512,1.4204,4
32,n<=64,sr>70%,kvB<=4k,kp<=8k,0.3246,4
32,n<=64,sr>70%,kvB<=4k,kp=0,1.3276,4
32,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.4765,2
32,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.383,2
32,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.2745,2
32,n<=8,sr<=15%,kvB<=16k,kp<=512,0.5344,2
32,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.1279,2
32,n<=8,sr<=15%,kvB<=16k,kp=0,0.5861,2
32,n<=8,sr<=15%,kvB<=1k,kp<=1k,-0.0296,2
32,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.0261,2
32,n<=8,sr<=15%,kvB<=1k,kp<=4k,-0.0211,2
32,n<=8,sr<=15%,kvB<=1k,kp<=512,0.2056,2
32,n<=8,sr<=15%,kvB<=1k,kp<=8k,-0.0231,2
32,n<=8,sr<=15%,kvB<=1k,kp=0,0.4754,2
32,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.2779,2
32,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1369,2
32,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.1298,2
32,n<=8,sr<=15%,kvB<=4k,kp<=512,0.364,2
32,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.1291,2
32,n<=8,sr<=15%,kvB<=4k,kp=0,0.5557,2
32,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.387,4
32,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.2854,4
32,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.1465,4
32,n<=8,sr<=40%,kvB<=16k,kp<=512,0.4371,4
32,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0723,4
32,n<=8,sr<=40%,kvB<=16k,kp=0,0.4912,4
32,n<=8,sr<=40%,kvB<=1k,kp<=1k,-0.067,4
32,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.0703,4
32,n<=8,sr<=40%,kvB<=1k,kp<=4k,-0.0665,4
32,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1282,4
32,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.073,4
32,n<=8,sr<=40%,kvB<=1k,kp=0,0.4052,4
32,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.1636,4
32,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0858,4
32,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.0812,4
32,n<=8,sr<=40%,kvB<=4k,kp<=512,0.2778,4
32,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.0818,4
32,n<=8,sr<=40%,kvB<=4k,kp=0,0.4735,4
32,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.7637,2
32,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.5684,2
32,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.2475,2
32,n<=8,sr<=70%,kvB<=16k,kp<=512,0.8642,2
32,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.0833,2
32,n<=8,sr<=70%,kvB<=16k,kp=0,0.952,2
32,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.2782,2
32,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0017,2
32,n<=8,sr<=70%,kvB<=1k,kp<=4k,-0.0051,2
32,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.0054,2
32,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.0691,2
32,n<=8,sr<=70%,kvB<=1k,kp=0,0.393,2
32,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.1733,2
32,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0483,2
32,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.3101,2
32,n<=8,sr<=70%,kvB<=4k,kp<=512,0.4639,2
32,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.2171,2
32,n<=8,sr<=70%,kvB<=4k,kp=0,0.8495,2
32,n<=8,sr>70%,kvB<=16k,kp<=1k,0.6802,4
32,n<=8,sr>70%,kvB<=16k,kp<=2k,0.4479,4
32,n<=8,sr>70%,kvB<=16k,kp<=4k,0.0002,4
32,n<=8,sr>70%,kvB<=16k,kp<=512,0.8029,4
32,n<=8,sr>70%,kvB<=16k,kp<=8k,-0.4249,4
32,n<=8,sr>70%,kvB<=16k,kp=0,0.9713,4
32,n<=8,sr>70%,kvB<=1k,kp<=1k,-0.3674,4
32,n<=8,sr>70%,kvB<=1k,kp<=2k,-0.2101,4
32,n<=8,sr>70%,kvB<=1k,kp<=4k,-0.1696,4
32,n<=8,sr>70%,kvB<=1k,kp<=512,-0.0621,4
32,n<=8,sr>70%,kvB<=1k,kp<=8k,-0.1706,4
32,n<=8,sr>70%,kvB<=1k,kp=0,0.4571,4
32,n<=8,sr>70%,kvB<=4k,kp<=1k,-0.1017,4
32,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.4738,4
32,n<=8,sr>70%,kvB<=4k,kp<=4k,-0.9295,4
32,n<=8,sr>70%,kvB<=4k,kp<=512,0.3473,4
32,n<=8,sr>70%,kvB<=4k,kp<=8k,-0.5666,4
32,n<=8,sr>70%,kvB<=4k,kp=0,0.811,4
64,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0057,4
64,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0056,4
64,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0058,4
64,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0055,4
64,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0043,4
64,n<=128,sr<=15%,kvB<=16k,kp=0,0.0059,4
64,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0511,4
64,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0483,4
64,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0553,4
64,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0593,4
64,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0607,4
64,n<=128,sr<=15%,kvB<=1k,kp=0,0.0596,4
64,n<=128,sr<=15%,kvB<=4k,kp<=1k,-0.0103,4
64,n<=128,sr<=15%,kvB<=4k,kp<=2k,-0.0077,4
64,n<=128,sr<=15%,kvB<=4k,kp<=4k,-0.0129,4
64,n<=128,sr<=15%,kvB<=4k,kp<=512,-0.0083,4
64,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0158,4
64,n<=128,sr<=15%,kvB<=4k,kp=0,-0.0075,4
64,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0027,2
64,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0022,2
64,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0024,2
64,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0019,2
64,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0012,2
64,n<=128,sr<=40%,kvB<=16k,kp=0,0.0015,2
64,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0658,2
64,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0704,2
64,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0758,2
64,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0595,2
64,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0873,2
64,n<=128,sr<=40%,kvB<=1k,kp=0,0.0688,2
64,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0274,2
64,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0251,2
64,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.025,2
64,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0269,2
64,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0224,2
64,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0247,2
64,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0076,8
64,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0077,8
64,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0077,8
64,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0077,8
64,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.006,8
64,n<=128,sr<=5%,kvB<=16k,kp=0,0.008,8
64,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0168,8
64,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0116,8
64,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0137,8
64,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0169,8
64,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0199,8
64,n<=128,sr<=5%,kvB<=1k,kp=0,0.0265,8
64,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0093,8
64,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.009,8
64,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0021,8
64,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0093,8
64,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0016,8
64,n<=128,sr<=5%,kvB<=4k,kp=0,0.011,8
64,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0006,2
64,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0005,2
64,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.0001,2
64,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0021,2
64,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0016,2
64,n<=128,sr<=70%,kvB<=16k,kp=0,-0.002,2
64,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0293,2
64,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0696,2
64,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0604,2
64,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0259,2
64,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0397,2
64,n<=128,sr<=70%,kvB<=1k,kp=0,0.008,2
64,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.1007,2
64,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.1009,2
64,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.092,2
64,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.1072,2
64,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0931,2
64,n<=128,sr<=70%,kvB<=4k,kp=0,-0.1077,2
64,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.0081,4
64,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0074,4
64,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.003,4
64,n<=128,sr>70%,kvB<=16k,kp<=512,-0.0074,4
64,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0011,4
64,n<=128,sr>70%,kvB<=16k,kp=0,-0.0071,4
64,n<=128,sr>70%,kvB<=1k,kp<=1k,0.1889,4
64,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2681,4
64,n<=128,sr>70%,kvB<=1k,kp<=4k,0.3103,4
64,n<=128,sr>70%,kvB<=1k,kp<=512,0.206,4
64,n<=128,sr>70%,kvB<=1k,kp<=8k,0.3028,4
64,n<=128,sr>70%,kvB<=1k,kp=0,0.2381,4
64,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0854,4
64,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0777,4
64,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0911,4
64,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0825,4
64,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0642,4
64,n<=128,sr>70%,kvB<=4k,kp=0,-0.0714,4
64,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.2157,4
64,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.185,4
64,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.1611,4
64,n<=16,sr<=15%,kvB<=16k,kp<=512,0.2362,4
64,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.0854,4
64,n<=16,sr<=15%,kvB<=16k,kp=0,0.2546,4
64,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.035,4
64,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0938,4
64,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0944,4
64,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1346,4
64,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0881,4
64,n<=16,sr<=15%,kvB<=1k,kp=0,0.2402,4
64,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1661,4
64,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0995,4
64,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0053,4
64,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1926,4
64,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0209,4
64,n<=16,sr<=15%,kvB<=4k,kp=0,0.2591,4
64,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.2342,4
64,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.175,4
64,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.1215,4
64,n<=16,sr<=40%,kvB<=16k,kp<=512,0.2653,4
64,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.055,4
64,n<=16,sr<=40%,kvB<=16k,kp=0,0.2914,4
64,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0332,4
64,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0631,4
64,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0586,4
