feature_set,fold,test_scenario,target,group,n_test,full_mae_ms,ablated_mae_ms,mae_increase_ms,full_r2,partial_r2
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,router_queue_ms,router_decision_state,900,1421.65549808218,1631.2774778958958,209.62197981371583,0.44674337161224253,0.2180394034603187
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,router_queue_ms,scheduler_state,900,1421.65549808218,1445.2364627199393,23.58096463775928,0.44674337161224253,0.012732414692656291
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,request_demand,900,41.46143390379871,41.477489133869334,0.016055230070627147,0.8036663457985865,-1.0210704086133227e-05
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,nominal_reuse,900,41.46143390379871,41.459059820472916,-0.002374083325790366,0.8036663457985865,-1.2159751924256668e-06
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,realized_reuse,900,41.46143390379871,41.45230051419845,-0.009133389600258113,0.8036663457985865,-1.3030265683111608e-05
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,offered_load,900,41.46143390379871,41.06393801988768,-0.3974958839110272,0.8036663457985865,-0.001210805173354923
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,home_cell_load,900,41.46143390379871,42.61092762692203,1.1494937231233209,0.8036663457985865,0.007279286651476813
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,policy,900,41.46143390379871,41.55061972699024,0.08918582319153501,0.8036663457985865,0.00017714509371924425
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,routing_result,900,41.46143390379871,41.30657696834828,-0.15485693545042523,0.8036663457985865,-0.0007339534377990287
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,kv_movement,900,41.46143390379871,41.52864123434233,0.06720733054362427,0.8036663457985865,0.00010386341738288785
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,router_initial_state,900,41.46143390379871,39.513300466919326,-1.948133436879381,0.8036663457985865,-0.0009384876002833664
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,router_decision_state,900,41.46143390379871,46.8583596672443,5.396925763445594,0.8036663457985865,0.06258046029929021
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,scheduler_queue_ms,scheduler_state,900,41.46143390379871,58.49173061692332,17.030296713124613,0.8036663457985865,0.14396072532236015
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,request_demand,900,13.388557138021175,13.909240978232837,0.520683840211662,0.9584334036691929,0.0019776483058161487
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,nominal_reuse,900,13.388557138021175,13.372399082671672,-0.01615805534950354,0.9584334036691929,-2.3425859623005252e-05
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,realized_reuse,900,13.388557138021175,13.376663579185719,-0.01189355883545673,0.9584334036691929,-9.373497213305271e-05
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,offered_load,900,13.388557138021175,14.438295612107071,1.0497384740858955,0.9584334036691929,0.0039322074232326365
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,home_cell_load,900,13.388557138021175,13.199742861547413,-0.18881427647376192,0.9584334036691929,-0.0009122153875292804
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,policy,900,13.388557138021175,13.385729489375663,-0.002827648645512326,0.9584334036691929,-4.392634866101641e-05
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,routing_result,900,13.388557138021175,13.386075181484015,-0.0024819565371601016,0.9584334036691929,-7.505574870936282e-05
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,kv_movement,900,13.388557138021175,13.406434533751652,0.01787739573047631,0.9584334036691929,6.600552051172492e-05
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,router_initial_state,900,13.388557138021175,13.334223942865545,-0.054333195155630065,0.9584334036691929,0.0003776048815424815
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,router_decision_state,900,13.388557138021175,16.647466848267772,3.2589097102465967,0.9584334036691929,0.01971311843221668
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,compute_prefill_ms,scheduler_state,900,13.388557138021175,45.819630387635165,32.43107324961399,0.9584334036691929,0.5168707089473359
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,request_demand,900,1535.6874053179897,1535.0543481728844,-0.6330571451053402,0.44498984289603694,-0.00012552961948575359
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,nominal_reuse,900,1535.6874053179897,1535.1704471241512,-0.5169581938384908,0.44498984289603694,-0.00010320181009337848
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,realized_reuse,900,1535.6874053179897,1534.798851421092,-0.8885538968977471,0.44498984289603694,-0.00047693896124112456
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,offered_load,900,1535.6874053179897,1532.08783230056,-3.599573017429748,0.44498984289603694,4.814378394157881e-05
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,home_cell_load,900,1535.6874053179897,1540.5302796962862,4.8428743782965284,0.44498984289603694,0.07289805880794453
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,policy,900,1535.6874053179897,1508.6455798538796,-27.04182546411016,0.44498984289603694,0.01224572971064286
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,routing_result,900,1535.6874053179897,1519.0514997407704,-16.63590557721932,0.44498984289603694,-0.033961383168596426
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,kv_movement,900,1535.6874053179897,1531.738968743175,-3.94843657481465,0.44498984289603694,-0.008102610184727022
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,router_initial_state,900,1535.6874053179897,1764.6393240872758,228.95191876928607,0.44498984289603694,0.10327590144895937
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,router_decision_state,900,1535.6874053179897,1803.3920968694372,267.70469155144747,0.44498984289603694,0.22184299074661729
state,2,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse00_seed1,e2e_ttft_ms,scheduler_state,900,1535.6874053179897,1545.6442859317967,9.956880613807016,0.44498984289603694,0.0060885915347571595
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,request_demand,600,916.7036126717976,887.6791776243775,-29.02443504742007,0.30112658968162054,-0.006897016677536505
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,nominal_reuse,600,916.7036126717976,919.2391581468156,2.5355454750180115,0.30112658968162054,0.0005961470232428434
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,realized_reuse,600,916.7036126717976,873.5246841152413,-43.17892855655634,0.30112658968162054,-0.009851369201497318
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,offered_load,600,916.7036126717976,877.8486195915899,-38.85499308020769,0.30112658968162054,-0.010352336076873914
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,home_cell_load,600,916.7036126717976,889.8682649490742,-26.83534772272344,0.30112658968162054,0.09592732919999158
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,policy,600,916.7036126717976,837.0891218103832,-79.61449086141442,0.30112658968162054,0.004510921147209079
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,routing_result,600,916.7036126717976,841.8801496350965,-74.82346303670113,0.30112658968162054,-0.04690962955998523
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,kv_movement,600,916.7036126717976,914.2694837766544,-2.4341288951432034,0.30112658968162054,0.021323732534838657
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,router_initial_state,600,916.7036126717976,945.1952154037162,28.491602731918647,0.30112658968162054,0.03617575791269689
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,router_decision_state,600,916.7036126717976,1105.4466586518097,188.74304598001208,0.30112658968162054,-0.03089261269352217
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,router_queue_ms,scheduler_state,600,916.7036126717976,917.0824821595683,0.37886948777065754,0.30112658968162054,0.01228157125672813
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,request_demand,600,25.024565095071342,24.901450379882895,-0.12311471518844641,-1.0701174722459696,-0.016517596055989348
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,nominal_reuse,600,25.024565095071342,25.01738027207601,-0.007184822995331075,-1.0701174722459696,-0.00104809083532853
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,realized_reuse,600,25.024565095071342,25.13502067351336,0.11045557844201781,-1.0701174722459696,0.020085955030431535
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,offered_load,600,25.024565095071342,25.4419099980525,0.41734490298115645,-1.0701174722459696,0.039788340792975774
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,home_cell_load,600,25.024565095071342,21.348994202539778,-3.6755708925315638,-1.0701174722459696,0.04781683226092559
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,policy,600,25.024565095071342,25.073927838736726,0.049362743665383846,-1.0701174722459696,0.0046506921911544374
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,routing_result,600,25.024565095071342,25.0029230479593,-0.021642047112042206,-1.0701174722459696,-0.004665374872288908
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,kv_movement,600,25.024565095071342,25.02613195307329,0.0015668580019472245,-1.0701174722459696,-0.006588025859439295
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,router_initial_state,600,25.024565095071342,24.481408214765647,-0.5431568803056948,-1.0701174722459696,-0.020192708112379165
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,router_decision_state,600,25.024565095071342,28.70751189920217,3.682946804130829,-1.0701174722459696,-0.4294096554407174
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,scheduler_queue_ms,scheduler_state,600,25.024565095071342,32.30820293079161,7.283637835720267,-1.0701174722459696,0.41670957435260014
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,request_demand,600,20.287387706952956,37.97397292622576,17.686585219272807,0.4550488164383121,0.2814737294622457
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,nominal_reuse,600,20.287387706952956,21.39748792141759,1.1101002144646337,0.4550488164383121,-0.0010929089377913481
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,realized_reuse,600,20.287387706952956,39.39504670178615,19.107658994833194,0.4550488164383121,0.1650213197489091
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,offered_load,600,20.287387706952956,27.55197453384486,7.264586826891904,0.4550488164383121,0.02086961016585831
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,home_cell_load,600,20.287387706952956,19.249759870553987,-1.0376278363989684,0.4550488164383121,-0.006606100721411101
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,policy,600,20.287387706952956,20.26209576093663,-0.02529194601632412,0.4550488164383121,-0.0002635018913885734
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,routing_result,600,20.287387706952956,20.26753092947887,-0.019856777474085874,0.4550488164383121,-0.0001692761549675348
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,kv_movement,600,20.287387706952956,20.657298582757367,0.3699108758044112,0.4550488164383121,0.0023317316849943426
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,router_initial_state,600,20.287387706952956,27.500893610660885,7.213505903707929,0.4550488164383121,0.02645002299969923
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,router_decision_state,600,20.287387706952956,20.436318028530433,0.14893032157747754,0.4550488164383121,-0.033064442097038294
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,compute_prefill_ms,scheduler_state,600,20.287387706952956,35.204747694250024,14.917359987297068,0.4550488164383121,0.39741672417734175
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,request_demand,600,1042.3340215818835,1010.4809875647211,-31.853034017162372,0.29680420741759017,-0.009229473531618515
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,nominal_reuse,600,1042.3340215818835,1045.8387091268935,3.5046875450100288,0.29680420741759017,0.0010624246554220562
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,realized_reuse,600,1042.3340215818835,1022.2704052368562,-20.0636163450273,0.29680420741759017,-0.005863388407827186
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,offered_load,600,1042.3340215818835,1022.6938695583923,-19.64015202349117,0.29680420741759017,-0.007712125548686388
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,home_cell_load,600,1042.3340215818835,974.585797325901,-67.74822425598245,0.29680420741759017,0.09237958448476502
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,policy,600,1042.3340215818835,987.7080056574981,-54.62601592438534,0.29680420741759017,0.006494758863464956
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,routing_result,600,1042.3340215818835,984.5403650402709,-57.79365654161256,0.29680420741759017,-0.045324026153944375
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,kv_movement,600,1042.3340215818835,1045.599681627748,3.265660045864479,0.29680420741759017,0.016656901475528008
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,router_initial_state,600,1042.3340215818835,1077.987006127582,35.65298454569847,0.29680420741759017,0.03744643336254738
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,router_decision_state,600,1042.3340215818835,1243.01655818882,200.68253660693654,0.29680420741759017,-0.028622735181320413
state,3,2026-07-16_ttft_component_regression/phase1/input6000_rate3p33_reuse50_seed1,e2e_ttft_ms,scheduler_state,600,1042.3340215818835,1032.4827454813594,-9.851276100524046,0.29680420741759017,0.006201943456296988
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,request_demand,900,3371.422046841427,3371.9326572064383,0.5106103650114164,0.4071381421957584,-0.0007611183228649621
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,nominal_reuse,900,3371.422046841427,3371.499402630202,0.07735578877509397,0.4071381421957584,-9.021499776495912e-05
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,realized_reuse,900,3371.422046841427,3372.2895319745453,0.8674851331184072,0.4071381421957584,-0.000145432502530074
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,offered_load,900,3371.422046841427,3391.4253495458183,20.003302704391444,0.4071381421957584,-0.023106924680747154
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,home_cell_load,900,3371.422046841427,3507.934978000359,136.51293115893213,0.4071381421957584,0.026569999595957627
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,policy,900,3371.422046841427,3392.3576877662995,20.935640924872587,0.4071381421957584,0.0025358940869972812
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,routing_result,900,3371.422046841427,3397.064915404413,25.642868562986223,0.4071381421957584,0.012035740144857754
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,kv_movement,900,3371.422046841427,3381.782952450948,10.360905609521069,0.4071381421957584,0.003127544994851683
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,router_initial_state,900,3371.422046841427,3608.3444803459342,236.92243350450735,0.4071381421957584,0.09679089966027188
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,router_decision_state,900,3371.422046841427,4054.03791854576,682.6158717043331,0.4071381421957584,0.24850749659096316
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,router_queue_ms,scheduler_state,900,3371.422046841427,3422.669527557407,51.247480715980146,0.4071381421957584,0.007712675483103615
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,request_demand,900,55.23553488543655,55.32519241487143,0.0896575294348807,0.8259211698067161,-6.986587132562505e-05
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,nominal_reuse,900,55.23553488543655,55.2429551736301,0.007420288193550562,0.8259211698067161,-6.16206339620895e-06
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,realized_reuse,900,55.23553488543655,55.21862743207692,-0.016907453359628732,0.8259211698067161,2.5133448798619895e-05
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,offered_load,900,55.23553488543655,54.15073563519945,-1.0847992502370971,0.8259211698067161,0.0005037829999788856
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,home_cell_load,900,55.23553488543655,52.20609051975716,-3.029444365679389,0.8259211698067161,-0.012934302695017497
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,policy,900,55.23553488543655,55.11281252901832,-0.1227223564182296,0.8259211698067161,0.0001948972623357914
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,routing_result,900,55.23553488543655,55.2154808684473,-0.020054016989249135,0.8259211698067161,-0.00015275705060457945
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,kv_movement,900,55.23553488543655,55.27231373050273,0.036778845066180565,0.8259211698067161,0.0002090902940797834
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,router_initial_state,900,55.23553488543655,56.20248639761162,0.966951512175072,0.8259211698067161,-0.001724164777426207
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,router_decision_state,900,55.23553488543655,80.22371502299794,24.988180137561386,0.8259211698067161,0.3697022498901812
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,scheduler_queue_ms,scheduler_state,900,55.23553488543655,80.14562527227477,24.91009038683822,0.8259211698067161,0.08781593137186461
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,request_demand,900,17.040294998679133,15.772361273163781,-1.267933725515352,0.8967762908746433,-0.003686251893453396
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,nominal_reuse,900,17.040294998679133,17.015197918719373,-0.025097079959760293,0.8967762908746433,-7.519606750883145e-05
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,realized_reuse,900,17.040294998679133,17.64153425210957,0.6012392534304354,0.8967762908746433,0.002593129593626564
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,offered_load,900,17.040294998679133,24.022257862485663,6.98196286380653,0.8967762908746433,0.02996100664897261
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,home_cell_load,900,17.040294998679133,16.10875854250785,-0.9315364561712833,0.8967762908746433,0.0004479408195179335
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,policy,900,17.040294998679133,17.053480287916837,0.013185289237704012,0.8967762908746433,6.469725469404608e-05
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,routing_result,900,17.040294998679133,17.03166489369928,-0.00863010497985428,0.8967762908746433,-0.00025121582719667135
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,kv_movement,900,17.040294998679133,16.913902282713323,-0.12639271596581025,0.8967762908746433,-0.0011148562168143972
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,router_initial_state,900,17.040294998679133,16.460358780291408,-0.5799362183877257,0.8967762908746433,-0.011586412242731159
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,router_decision_state,900,17.040294998679133,19.79425799862487,2.7539629999457382,0.8967762908746433,-0.009897536071969859
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,compute_prefill_ms,scheduler_state,900,17.040294998679133,55.49940406839186,38.459109069712724,0.8967762908746433,0.6798490457418778
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,request_demand,900,3446.1786359927337,3445.725275333415,-0.45336065931860503,0.40342036714062124,-0.0010431343439034624
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,nominal_reuse,900,3446.1786359927337,3446.1042646864653,-0.07437130626840371,0.40342036714062124,-9.881734110639417e-05
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,realized_reuse,900,3446.1786359927337,3446.2046995757696,0.0260635830359206,0.40342036714062124,-0.00014811843328343954
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,offered_load,900,3446.1786359927337,3440.3046912479094,-5.873944744824257,0.40342036714062124,-0.025003435401495078
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,home_cell_load,900,3446.1786359927337,3573.147051576426,126.96841558369215,0.40342036714062124,0.027756304162138812
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,policy,900,3446.1786359927337,3444.552289389169,-1.626346603564798,0.40342036714062124,0.002178954459323257
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,routing_result,900,3446.1786359927337,3469.111379161473,22.932743168739307,0.40342036714062124,0.012133482228692372
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,kv_movement,900,3446.1786359927337,3451.161776876966,4.983140884232398,0.40342036714062124,0.002148360136709049
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,router_initial_state,900,3446.1786359927337,3676.144287212864,229.96565122013044,0.40342036714062124,0.09747464907601278
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,router_decision_state,900,3446.1786359927337,4037.304226414444,591.1255904217105,0.40342036714062124,0.2496396345827111
state,4,2026-07-16_ttft_component_regression/phase1/input6000_rate5p0_reuse00_seed1,e2e_ttft_ms,scheduler_state,900,3446.1786359927337,3463.4072219244745,17.22858593174078,0.40342036714062124,0.0040691055317891855
state,5,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,request_demand,900,1548.574705895446,1549.3490062103906,0.7743003149446395,0.6917291066527353,-4.609797981203201e-05
state,5,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,nominal_reuse,900,1548.574705895446,1549.069192731273,0.4944868358270469,0.6917291066527353,2.852270498654441e-05
state,5,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,realized_reuse,900,1548.574705895446,1549.2482198434302,0.6735139479842474,0.6917291066527353,-0.00016520407924991432
state,5,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,offered_load,900,1548.574705895446,1680.3726425488878,131.79793665344187,0.6917291066527353,0.008940317313941404
state,5,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,home_cell_load,900,1548.574705895446,1564.5312979486791,15.95659205323318,0.6917291066527353,0.029758494841982674
state,5,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,policy,900,1548.574705895446,1533.2245322182482,-15.350173677197745,0.6917291066527353,0.005945326175758714
state,5,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,routing_result,900,1548.574705895446,1519.0412939704313,-29.53341192501466,0.6917291066527353,-0.006287682188677923
state,5,2026-07-16_ttft_component_regression/phase1/input8000_rate2p5_reuse00_seed1,router_queue_ms,kv_movement,900,1548.574705895446,1533.8512335244707,-14.723472370975287,0.6917291066527353,-0.0030168910915799874
